idx,fx1_R,fx0d5_R,fx1d5_R,fx2d5_R,fx3_R,fx5_R,fx7_R,fx1_S,fx0d5_S,fx1d5_S,fx2d5_S,fx3_S,fx5_S,fx7_S,fx1_T,fx0d5_T,fx1d5_T,fx2d5_T,fx3_T,fx5_T,fx7_T,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
64.0,1.0,0.007635580451429779,0.00348758431355632,0.00128910916166029,0.0061283415041723105,0.017114944945767,0.0071218090742499905,1.0,0.00748103664041932,0.00341699576112526,0.00126301764917885,0.006004304142867179,0.0167685392161727,0.0069776639732161295,1.0,0.007467583828419021,0.00341085113120434,0.00126074642129906,0.00599350687255437,0.0167383851056614,0.0069651163536622,47.5,46.95,252.0,0.18,1.4542531449862701,1.46928811817512,1.4772800281598701,0.0,1.0
492.0,2.28438806226327,0.0175798759626605,0.00965635617799942,0.00209147327697082,0.0530190895333527,0.0379286850896546,0.0204393051177799,2.15050181951927,0.0191769335385748,0.00834166152808502,0.0034120579422941603,0.00663952768629391,0.0366042127497853,0.0179564403212964,2.2778030837413903,0.0205628813793978,0.008557977169808209,0.0041046794980586394,0.0514382632511702,0.056654321412945,0.0178646467930796,47.5,46.45,344.0,0.41,2.4934603192711,2.3690630683969798,2.49679393245287,0.0,3.0
558.0,2.3110573213379304,0.0025922708727320397,0.00395749988848732,0.0011106035428708099,0.0238295836786388,0.0326768938859648,0.0128828769833822,2.14505793049702,0.00527351348287766,0.0037076493878629704,0.0018844021631583602,0.0065340012987184105,0.0303523699889983,0.0108741500952083,2.23312746581308,0.0065611511007926705,0.00327387758469925,0.00230560752762138,0.0210699829007814,0.031321335156650996,0.0108337603096274,52.5,51.79,270.0,0.23,1.66130912798584,1.54504737719183,1.6063301090556898,0.0,3.0
1004.0,2.25783754948342,0.0139068746325167,0.00859380305348727,0.00390568967404995,0.0575281681543314,0.0317927396104113,0.0167410585429417,2.02962730383352,0.007847761560578141,0.008281753813173691,0.00434502382461873,0.0444823724717107,0.0368736421812492,0.0119249030556706,2.05695589354276,0.0118742040481718,0.00868477249935158,0.00305147357490921,0.0504157455715646,0.0460575288060347,0.0117917288139063,45.0,44.05,326.0,0.38,2.44080890363258,2.1717461620416696,2.19568466688585,0.0,6.0
960.0,2.79960327946712,0.00621224369970785,0.0061906017301164,0.00169272206716534,0.0575299835374136,0.0497701600218634,0.0192598604748081,2.7571042439142297,0.00748445464701795,0.00630355290052103,0.00239957069307728,0.00645330066362304,0.0527620094991861,0.0160150823481277,2.80866129462253,0.00841301701393251,0.004013279488235571,0.00173018662214488,0.0567471874192093,0.0529260400360113,0.019667813636608,57.5,56.8,314.0,0.29,1.997797652374,1.9670146510046798,2.00414994398358,0.0,5.0
102.0,1.0,0.005881806221583,0.00595582462775889,0.000425854664771625,0.0206696671258971,0.0146767244701644,0.00522320692854637,1.0,0.0058620661039419705,0.0059358360945818206,0.00042442544033547796,0.0206002969961623,0.0146274674466054,0.00520567715701895,1.0,0.00570792987222688,0.00577976016649189,0.000413265665461336,0.0200586360706629,0.0142428551492042,0.0050687999116448895,52.5,51.39,372.0,0.54,2.94238742640768,2.94701868848988,3.0238079148742205,0.0,1.0
540.0,3.78194477269737,0.0134624079486395,0.00896426218336597,0.0020524352535271698,0.0885692111006656,0.0587155283392413,0.0225498722235679,3.5866613079590697,0.0132568612529479,0.00905650434110983,0.0018785948418273397,0.00720529726857985,0.0689249153347425,0.0205618173987488,3.7802413729516298,0.0153129946877963,0.0102650396827214,0.0020317590085201,0.0842680456952009,0.0671303312474745,0.0210596539070549,52.5,51.4,356.0,0.47,2.7031272433024403,2.5644590917694,2.70245284272353,0.0,3.0
532.0,1.8367733743714898,0.00285266819860698,0.00583147276346102,0.00294095090479645,0.0212465316956066,0.0253023754338408,0.0142509220752628,1.7383212384521698,0.00636247678217479,0.00676070357252643,0.0035793043921223703,0.0104798783555098,0.0271174681496863,0.0142709852445678,1.79863931932974,0.00585456882477234,0.0058286750071568205,0.0021926485312206197,0.0154039083384872,0.0226760162107189,0.012234538616611999,50.0,49.33,259.0,0.18,1.5580567469678601,1.46835718648075,1.5160575881662601,0.0,3.0
673.0,3.09193348637456,0.00587492926698551,0.00363648248012845,0.002807387876249,0.04355979270464701,0.0389969156765429,0.0211448113295749,2.77062516948579,0.0069718585717354,0.00527376302721795,0.0026648383083546,0.0171448939395539,0.0439673694268309,0.0168793514970875,2.97943595453811,0.00608709886783569,0.00404068413091796,0.0028249186055079,0.0639415531629538,0.045835092578353,0.0181349190578204,47.5,46.5,317.0,0.32,2.2117587658016897,1.98479373801895,2.13078478247236,0.0,4.0
734.0,2.7623340484807404,0.00721863713510322,0.00278540734833675,0.00210835215906525,0.0291656483983961,0.0286397419701854,0.0196595014103784,2.43796703618519,0.00533621572030018,0.00559874690378621,0.00236521280128187,0.00755047134588598,0.0359240944733112,0.0163167271432923,2.60745808664354,0.0098301553114772,0.005066820727175929,0.00360879510907218,0.0395356782666881,0.0304294277037232,0.0163800037003229,52.5,51.59,299.0,0.25,1.99422459661948,1.76398813382173,1.8934052060930902,0.0,4.0
1012.0,2.76743787785286,0.0101144741792137,0.00749517457570225,0.00326244190031645,0.0400644476856008,0.0338947410878295,0.0171029615672188,2.48149873350165,0.00551747515104926,0.00941762323422142,0.0015788411483728699,0.0340008475960059,0.0373775697005926,0.015510557410041,2.4921552325356,0.0108812084166958,0.00972233778466874,0.0041663454207351205,0.0247733018872141,0.0333550986551545,0.0141641864044369,45.0,44.21,296.0,0.28,2.0525526557022102,1.8389963343373201,1.8346607615105701,0.0,6.0
168.0,1.0,0.0071302345342690795,0.00797883994190511,0.000475810820238283,0.0157741651542193,0.0197172765246228,0.00784822204839075,1.0,0.007188907263568691,0.00804449561056318,0.00047972613597151604,0.0159039663995462,0.0198795245436037,0.00791280289850379,1.0,0.00691522610211472,0.007738242264777579,0.00046146299788127197,0.0152985035890839,0.0191227125321569,0.00761156308440944,57.5,56.48,370.0,0.48,2.89963811143951,2.87497446149715,2.9857362744602503,0.0,1.0
250.0,3.83620609170373,0.0175155669461613,0.0289396859014326,0.00440375795367907,0.0893388696471413,0.0673917913693298,0.0203079668386465,3.8653600723035,0.0181636962498695,0.0262245211719577,0.00433054441259927,0.0197796455302379,0.0640535545695757,0.0172488769598186,3.94086299591897,0.0176538370894373,0.0245143880067032,0.00332616748625452,0.08420970003485499,0.074440073831817,0.0216371701841256,45.0,43.72,373.0,0.6,3.01260276218669,3.0198015026580203,3.0734346124124996,0.0,2.0
537.0,2.95568701587923,0.0128685449822114,0.0160129534526451,0.00271453926357462,0.0873068981695755,0.0659278821647884,0.0268728611467009,2.8215454439307304,0.0130751283543239,0.0154971180142095,0.00451151254779241,0.00588799173155094,0.0727872197127569,0.0244467317869545,2.96920633178673,0.0136135845558735,0.0172935380295989,0.00449895609118097,0.0861982812448317,0.0735054881839895,0.024015856003311003,52.5,51.34,362.0,0.48,2.83314141686826,2.6893777486832295,2.82646714519611,0.0,3.0
861.0,2.24182978021621,0.00584789354721264,0.00798114151900271,0.0019521891450384,0.0216487001998558,0.0270346888137869,0.0118598515504681,2.23065584811384,0.00421874047539601,0.00813340355121541,0.0027342134550108897,0.00398745824802676,0.0282839787937567,0.0114537638758913,2.2535773569879303,0.005769656606857821,0.007649944698000141,0.00241735516018762,0.0229199843900362,0.0278326405510896,0.0118783105403188,47.5,46.9,271.0,0.22,1.6008908148531003,1.59517066095844,1.61059396135136,0.0,5.0
57.0,1.0,0.00456649270978462,0.001537326026647,0.000833145084050409,0.0139440655329186,0.0166845924919085,0.00560268283024555,1.0,0.0045622808968990795,0.0015359081048457802,0.0008323766494062441,0.01393120450398,0.0166692037929412,0.00559751530820233,1.0,0.004483675933888521,0.00150944546422865,0.000818035372046074,0.013691179428918999,0.0163820048726708,0.00550107396807105,47.5,46.81,311.0,0.3,1.95133259579842,1.95234420287552,1.99084417501645,0.0,1.0
1353.0,2.4697160783050003,0.0277947014640225,0.0026972293247087,0.0051331726961369,0.0526636446827257,0.0410416115400296,0.0198908905057607,2.01414792302219,0.0198287312900325,0.0136842360022257,0.0037060394542873603,0.0381083019778553,0.039013818506122996,0.0226516335625757,1.74114782026365,0.0137297411300164,0.0100617853561917,0.001833714096512,0.0145174783574867,0.0347272732807458,0.0139606323370083,60.0,59.21,239.0,0.2,1.8077432642635802,1.4771892543425802,1.27594973536772,0.0,7.0
353.0,1.60034298627091,0.0034323721784363,0.0127114553886105,0.00186540050943165,0.008883664837441279,0.0281591213232529,0.00960961920443302,1.5883361352284597,0.00539765362552397,0.0128938324594723,0.00362821262921335,0.00547196686673,0.0283707969831383,0.00865403542398518,1.58445294025912,0.00545035672786227,0.0121661335241953,0.00156724501701297,0.0110472180513823,0.0277681216743952,0.00933765969017362,52.5,51.96,245.0,0.17,1.3890404183108702,1.3928678729894701,1.4030756545944099,0.0,2.0
721.0,2.9516310660695804,0.0107633630707261,0.00641169011353791,0.00384417110442175,0.0732346242718457,0.0618347100783212,0.0202710664721272,2.67116660937363,0.0104878906065632,0.0054522122490966,0.0043729977610643895,0.0160996793963257,0.0691142939047963,0.0172017371500181,2.93882630867347,0.0119715836804851,0.008789605557922629,0.0041803596618277105,0.0887099421049443,0.0625817333825945,0.0161313729914055,52.5,51.33,348.0,0.41,2.64909532125413,2.38786436212007,2.5901803149074905,0.0,4.0
729.0,3.13501074085589,0.006773260112490621,0.00399416117162669,0.0035212454158640703,0.0433504202286692,0.0436594836028161,0.0213548859752494,2.80172184164487,0.00939098746585037,0.0040329129612972,0.00334335504842627,0.0187054187845992,0.0529763750598065,0.0158561623044711,3.03930580764598,0.0103732490299547,0.00343158150897267,0.0025133779896702197,0.0645421926374416,0.0489618779220087,0.014913013330422,52.5,51.49,322.0,0.31,2.24973234737371,2.01395432149313,2.17916628980808,0.0,4.0
1247.0,3.4325490697048098,0.0206560808868318,0.0120158757833143,0.005411235321586071,0.13319740939622,0.0510638546658348,0.0249018852938463,2.63039224114655,0.007322109655108379,0.00900673775309959,0.0035198923684307,0.151601728238497,0.0553226463825802,0.0207872797011935,2.56397827995258,0.0200489286531625,0.00741794297897417,0.0037447814645445603,0.067198978403508,0.0542584453995398,0.0214457386653649,50.0,48.83,322.0,0.4,2.82472776071762,2.16600217945024,2.1118547012779,0.0,7.0
1304.0,1.7711921291846398,0.0200144772864017,0.00346686655196082,0.00345279162145709,0.0564175594805486,0.0465205336525404,0.0166810557788054,1.4190151940044498,0.0104331254350581,0.009887168973171441,0.00270332557304693,0.0437765299848298,0.0407407145210004,0.0172086854527843,1.28313236731423,0.010202532441098,0.0104326134322506,0.00259083736538373,0.0134661498891534,0.0323621369749667,0.012271001029741,55.0,54.14,273.0,0.2,1.8462460658174598,1.4875885483485902,1.3267696555683999,0.0,7.0
773.0,2.6087724703879305,0.0086785565828154,0.00868503715269051,0.0030811928627274303,0.0562050601714896,0.0660673047774388,0.0245329132645574,2.34126943592554,0.0108365164604389,0.00573186161939038,0.00217443129497228,0.0218000821619103,0.0736099549372562,0.023212736125524,2.54495179348101,0.00940407375344362,0.00695381978008982,0.00284659966336985,0.0805853842928043,0.0668957766957978,0.024655769365449,57.5,56.46,339.0,0.37,2.48293314144197,2.2385397102053597,2.42232788346204,0.0,4.0
375.0,2.2067129144307103,0.00601993347311121,0.00790185359057278,0.00234972054732022,0.0596842259369356,0.0525856215062347,0.0203497483252013,2.18218522832522,0.00601540523805766,0.00863257431296797,0.00349490521115003,0.00881555079604707,0.0550711136699023,0.0184236607024573,2.2422364502328103,0.00516824086086425,0.00619972792676229,0.00192172811694667,0.0599206049845409,0.0554211493070389,0.0206090928707956,55.0,54.26,323.0,0.32,2.10063472449894,2.07959283239205,2.13336035900684,0.0,2.0
1072.0,3.3005374422601497,0.00835756905470686,0.00270314128809363,0.00379884203988237,0.0802461557824517,0.0483064878869894,0.0228800370573419,2.92462319048143,0.00281117227341442,0.004428149208714679,0.00362215675653136,0.0630554181310308,0.0520023123745221,0.0194541533873841,2.9516404830370293,0.0102947207462759,0.00582171329106005,0.00306523702368443,0.0651824638009353,0.0478354890237044,0.0187164630554745,50.0,49.1,322.0,0.34,2.35656283788377,2.08999693810311,2.1064784727588504,0.0,6.0
150.0,1.0,0.00529207498507176,0.00448960019223194,0.0008671333491534451,0.0256116838172254,0.0212256892437605,0.00626279076049059,1.0,0.00537498434965166,0.00455993742294122,0.000880718469392134,0.0260129344489903,0.0215582258032263,0.00636090804036926,1.0,0.0052412393549072,0.00444647312853711,0.000858803673106665,0.025365658186429,0.0210217954419101,0.0062026304423174,55.0,54.23,335.0,0.35,2.2478454723733,2.2258289580737403,2.30163809044867,0.0,1.0
339.0,2.4679190596977403,0.007286110765392509,0.00678283000347128,0.00268045300212029,0.0707189160663788,0.0556108650645382,0.0230361434220624,2.42080817465845,0.00902354844281852,0.00603506484989667,0.00360497792060285,0.013244238775642998,0.0582332521819067,0.0187999367535587,2.53249716800298,0.008538548316267509,0.00559072870834598,0.0035209162796181,0.0666658778630814,0.0586617493336066,0.0208325979044275,52.5,51.64,342.0,0.4,2.3674054168177,2.34024916693089,2.42498947281164,0.0,2.0
246.0,1.0,0.00513284993973991,0.00343449555787503,0.0008602520107628731,0.0028535690459591603,0.0158384066959897,0.0070184841836610605,1.0,0.00512659147086185,0.0034303078875139,0.00085920310800907,0.00285008969759028,0.0158190949731557,0.0070099265664795105,1.0,0.00510614067888012,0.0034166238416055103,0.00085577560961529,0.00283872023468965,0.0157559900773445,0.00698196285007397,60.0,59.53,231.0,0.13,1.30497770839758,1.31157532496287,1.3208435765662299,0.0,1.0
1348.0,3.09008679143189,0.0206954629603671,0.00261645234757688,0.00462349979968841,0.0777412260609932,0.0483740803906351,0.0237882595129497,2.44212623076931,0.0102541163378756,0.00843063681971194,0.00443378381101459,0.070327746513875,0.0471752736196871,0.0252661528891303,2.18058089035684,0.0137358791763842,0.0101632879058288,0.0029541613820421603,0.00648499006742328,0.0394273831834084,0.0173975201043573,60.0,59.11,282.0,0.28,2.2458345416679304,1.7841713896678302,1.5902673580441,0.0,7.0
233.0,1.0,0.00736324749566405,0.00480244965900444,0.000579107914405833,0.0161853001946736,0.0147550296684337,0.0056576108101576,1.0,0.007447696309729141,0.00485752877709045,0.000585749681726038,0.0163709288058988,0.0149242545597236,0.00572249773995875,1.0,0.00725546784197298,0.0047321537248502295,0.000570631212990978,0.0159483876026556,0.0145390526842563,0.005574797440894,60.0,59.39,304.0,0.24,1.88313844170297,1.8637616833346298,1.91450246164354,0.0,1.0
1009.0,1.9714983277705203,0.0142453411265318,0.007459365456185859,0.00570833612532277,0.041579871468465,0.0292162303448781,0.0124866451182823,1.78156949512573,0.00930781819003057,0.00594229594506855,0.00254986093643964,0.034721061805609,0.0323664224179854,0.013140748887116001,1.78751010601488,0.0138327626607479,0.0080420740794433,0.00333043918252127,0.0361048671120922,0.0430715453840589,0.0100724116819602,45.0,44.15,309.0,0.31,2.19836469585848,1.96756623361078,1.9724392003133202,0.0,6.0
625.0,2.3274899351753398,0.003739118308885,0.00686050773593747,0.00182041706282294,0.0519990477989756,0.0409696329192869,0.0184417957228848,2.17193394014997,0.00514419069265321,0.0063283448830588,0.00202876547264791,0.00896801139349551,0.0394935982036324,0.0184447982484219,2.27304329117609,0.0061933701907473295,0.00537322587652793,0.00295589786883247,0.0480946168822473,0.0407930515520342,0.0173000351046954,60.0,59.27,302.0,0.24,1.9366261362718702,1.81184718654686,1.8926033340783102,0.0,3.0
990.0,1.2494026996441898,0.0065865396127303705,0.0172943177246034,0.00142470798847862,0.00294152536654932,0.0284074379452933,0.00968710204489244,1.24048141143466,0.0058183159889157,0.0155385756307908,0.00127676018350073,0.00145639030128371,0.0300064242168541,0.010886238212221002,1.23914864051128,0.00683836650218995,0.016927736858087,0.00233011584136039,0.0037865886066554798,0.029631781874858997,0.00988107404756896,60.0,59.54,215.0,0.13,1.2335935408510301,1.2282788324408602,1.22982109620075,0.0,5.0
539.0,3.6241337415046604,0.01633231930734,0.00798277636755586,0.0022585141413207803,0.0716324872047756,0.0664187433426259,0.0195010742926447,3.4154152519936503,0.0199268360999782,0.007334326411181841,0.00223309223399028,0.00490071910674394,0.0745699801167523,0.0185298121758048,3.58739498577114,0.0178043798336853,0.00861312931815015,0.00419459398885162,0.0714152808591876,0.0733156916104269,0.0215910335496742,52.5,51.38,359.0,0.48,2.75470850006708,2.61437087267207,2.7519471434915697,0.0,3.0
1246.0,3.93395274100525,0.0158338993012728,0.0101313674275178,0.00712817827290095,0.11410637917299,0.045013656511257,0.0249057142864187,2.98558250321505,0.00396138185532825,0.0069228421320503795,0.00767519561926535,0.13094989556275,0.0473397515372362,0.0210648483106795,2.92198202392434,0.0191153388502072,0.00490972349192032,0.00223328707161935,0.0573798977965041,0.0494604288758685,0.0194833673139878,50.0,48.81,324.0,0.41,2.86078561334096,2.19114979235371,2.14429121374353,0.0,7.0
697.0,2.97007053519273,0.0088241799807065,0.00823737850038786,0.00349325081073692,0.0579712210073062,0.0393761567083899,0.0250985934906643,2.61589369329361,0.013057241373365,0.00925084723099765,0.00355924708162636,0.0186868491879338,0.0453419211303368,0.0200248450449416,2.87553892661384,0.014067125752246999,0.00654448201415097,0.00342357906596068,0.0783255884725757,0.0441983725997041,0.0222715782667423,50.0,48.83,337.0,0.37,2.50044422182432,2.22128475288729,2.41484280264046,0.0,4.0
275.0,1.3882511082826599,0.00463666474917141,0.0102978904451139,0.000971476141275783,0.00458876434520506,0.0133176302466461,0.00806830365344575,1.4084812773500701,0.0037516813110870795,0.0123204100426865,0.0016562431227473801,0.00474567261173326,0.0136241904333979,0.00865823704022641,1.4251366709262498,0.00277017161109155,0.010043310554274999,0.0015887984077473,0.00615359491167187,0.0142508460516858,0.009092304156704959,45.0,44.47,210.0,0.12,1.18398103499212,1.1958681833032,1.1991837907412501,0.0,2.0
